City_ID,County,Rainfall (inches),Month,Year
1442,Sutter,0.1,January,2015
1443,Tehama,0.25,January,2015
1444,Trinity,1.79,January,2015
1445,Tulare,0.47,January,2015
1446,Tuolumne,0.14,January,2015
1447,Ventura,1.97,January,2015
1448,Yolo,0.06,January,2015
1449,Yuba,0.08,January,2015
1450,Alameda,2.25,February,2015
1451,Alpine,5.53,February,2015
1452,Amador,5.36,February,2015
1453,Butte,4.58,February,2015
1454,Calaveras,5.26,February,2015
1455,Colusa,3.66,February,2015
1456,Contra Costa,2.34,February,2015
1457,Del Norte,11.17,February,2015
1458,El Dorado,6.96,February,2015
1459,Fresno,1.89,February,2015
1460,Glenn,3.84,February,2015
1461,Humboldt,10.79,February,2015
1462,Imperial,0.05,February,2015
1463,Inyo,0.48,February,2015
1464,Kern,0.86,February,2015
1465,Kings,0.72,February,2015
1466,Lake,6.44,February,2015
1467,Lassen,2.57,February,2015
1468,Los Angeles,0.78,February,2015
1469,Madera,1.82,February,2015
1470,Marin,3.53,February,2015
1471,Mariposa,2.46,February,2015
1472,Mendocino,7.23,February,2015
1473,Merced,1.2,February,2015
1474,Modoc,1.66,February,2015
1475,Mono,1.5,February,2015
1476,Monterey,2.19,February,2015
1477,Napa,4.33,February,2015
1478,Nevada,6.73,February,2015
1479,Orange,0.58,February,2015
1480,Placer,6.73,February,2015
1481,Plumas,5.64,February,2015
1482,Riverside,0.37,February,2015
1483,Sacramento,2.59,February,2015
1484,San Benito,1.54,February,2015
1485,San Bernardino,0.52,February,2015
1486,San Diego,0.75,February,2015
1487,San Francisco,2.11,February,2015
1488,San Joaquin,1.68,February,2015
1489,San Luis Obispo,1.87,February,2015
1490,San Mateo,3.26,February,2015
1491,Santa Barbara,0.7,February,2015
1492,Santa Clara,2.87,February,2015
1493,Santa Cruz,3.65,February,2015
1494,Shasta,6.57,February,2015
1495,Sierra,6.91,February,2015
1496,Siskiyou,7.72,February,2015
1497,Solano,2.54,February,2015
1498,Sonoma,5.47,February,2015
1499,Stanislaus,1.96,February,2015
1500,Sutter,2.49,February,2015
1501,Tehama,4.29,February,2015
1502,Trinity,11.74,February,2015
1503,Tulare,2.29,February,2015
1504,Tuolumne,5.12,February,2015
