City_ID,County,Temperature (F),Month,Year
906,San Diego,75.0,April,2014
907,San Francisco,66.3,April,2014
908,San Joaquin,75.8,April,2014
909,San Luis Obispo,73.2,April,2014
910,San Mateo,66.5,April,2014
911,Santa Barbara,70.2,April,2014
912,Santa Clara,69.3,April,2014
913,Santa Cruz,69.6,April,2014
914,Shasta,67.2,April,2014
915,Sierra,58.7,April,2014
916,Siskiyou,61.2,April,2014
917,Solano,73.8,April,2014
918,Sonoma,68.6,April,2014
919,Stanislaus,74.8,April,2014
920,Sutter,77.7,April,2014
921,Tehama,70.0,April,2014
922,Trinity,64.7,April,2014
923,Tulare,66.0,April,2014
924,Tuolumne,60.3,April,2014
925,Ventura,70.0,April,2014
926,Yolo,76.0,April,2014
927,Yuba,73.4,April,2014
928,Alameda,77.1,May,2014
929,Alpine,59.6,May,2014
930,Amador,77.1,May,2014
931,Butte,80.9,May,2014
932,Calaveras,78.1,May,2014
933,Colusa,85.3,May,2014
934,Contra Costa,79.4,May,2014
935,Del Norte,68.5,May,2014
936,El Dorado,71.3,May,2014
937,Fresno,76.0,May,2014
938,Glenn,82.5,May,2014
939,Humboldt,70.8,May,2014
940,Imperial,95.6,May,2014
941,Inyo,82.6,May,2014
942,Kern,83.0,May,2014
943,Kings,87.8,May,2014
944,Lake,76.2,May,2014
945,Lassen,68.3,May,2014
946,Los Angeles,79.9,May,2014
947,Madera,76.8,May,2014
948,Marin,70.0,May,2014
949,Mariposa,75.2,May,2014
950,Mendocino,73.0,May,2014
951,Merced,84.5,May,2014
952,Modoc,67.8,May,2014
953,Mono,63.7,May,2014
954,Monterey,79.9,May,2014
955,Napa,80.6,May,2014
956,Nevada,71.2,May,2014
957,Orange,79.4,May,2014
958,Placer,72.6,May,2014
959,Plumas,67.5,May,2014
960,Riverside,88.7,May,2014
961,Sacramento,84.9,May,2014
962,San Benito,79.8,May,2014
963,San Bernardino,87.4,May,2014
964,San Diego,80.9,May,2014
965,San Francisco,70.4,May,2014
966,San Joaquin,84.3,May,2014
967,San Luis Obispo,81.1,May,2014
968,San Mateo,71.6,May,2014
969,Santa Barbara,77.3,May,2014
970,Santa Clara,76.4,May,2014
971,Santa Cruz,76.3,May,2014
972,Shasta,76.6,May,2014
973,Sierra,65.9,May,2014
974,Siskiyou,68.5,May,2014
975,Solano,82.3,May,2014
976,Sonoma,75.5,May,2014
977,Stanislaus,83.0,May,2014
978,Sutter,87.2,May,2014
979,Tehama,79.3,May,2014
980,Trinity,72.8,May,2014
981,Tulare,73.2,May,2014
982,Tuolumne,67.7,May,2014
983,Ventura,76.1,May,2014
984,Yolo,85.6,May,2014
985,Yuba,81.9,May,2014
986,Alameda,81.5,June,2014
987,Alpine,70.1,June,2014
988,Amador,87.8,June,2014
989,Butte,89.3,June,2014
990,Calaveras,88.0,June,2014
991,Colusa,92.9,June,2014
992,Contra Costa,84.1,June,2014
993,Del Norte,74.2,June,2014
994,El Dorado,81.2,June,2014
995,Fresno,85.4,June,2014
996,Glenn,90.5,June,2014
997,Humboldt,76.5,June,2014
998,Imperial,105.3,June,2014
999,Inyo,93.8,June,2014
1000,Kern,91.9,June,2014
1001,Kings,95.0,June,2014
1002,Lake,85.3,June,2014
1003,Lassen,77.9,June,2014
1004,Los Angeles,85.2,June,2014
1005,Madera,85.7,June,2014
1006,Marin,71.9,June,2014
1007,Mariposa,85.2,June,2014
1008,Mendocino,80.0,June,2014
1009,Merced,91.0,June,2014
1010,Modoc,76.8,June,2014
1011,Mono,74.9,June,2014
1012,Monterey,83.9,June,2014
1013,Napa,86.5,June,2014
1014,Nevada,80.2,June,2014
1015,Orange,79.2,June,2014
1016,Placer,81.8,June,2014
1017,Plumas,77.3,June,2014
1018,Riverside,97.2,June,2014
1019,Sacramento,92.0,June,2014
1020,San Benito,85.4,June,2014
1021,San Bernardino,97.8,June,2014
1022,San Diego,86.6,June,2014
1023,San Francisco,69.6,June,2014
1024,San Joaquin,90.7,June,2014
1025,San Luis Obispo,85.7,June,2014
1026,San Mateo,72.6,June,2014
1027,Santa Barbara,79.5,June,2014
1028,Santa Clara,81.0,June,2014
1029,Santa Cruz,76.3,June,2014
1030,Shasta,85.6,June,2014
1031,Sierra,76.1,June,2014
1032,Siskiyou,76.6,June,2014
1033,Solano,87.4,June,2014
1034,Sonoma,78.8,June,2014
1035,Stanislaus,90.3,June,2014
1036,Sutter,94.4,June,2014
1037,Tehama,88.7,June,2014
1038,Trinity,82.5,June,2014
1039,Tulare,83.4,June,2014
1040,Tuolumne,78.1,June,2014
1041,Ventura,80.7,June,2014
1042,Yolo,92.3,June,2014
1043,Yuba,90.6,June,2014
1044,Alameda,85.0,July,2014
1045,Alpine,77.3,July,2014
1046,Amador,93.2,July,2014
1047,Butte,94.5,July,2014
1048,Calaveras,93.6,July,2014
1049,Colusa,96.2,July,2014
1050,Contra Costa,86.9,July,2014
1051,Del Norte,84.0,July,2014
1052,El Dorado,88.2,July,2014
1053,Fresno,90.3,July,2014
1054,Glenn,95.4,July,2014
1055,Humboldt,84.0,July,2014
1056,Imperial,107.4,July,2014
1057,Inyo,98.0,July,2014
1058,Kern,96.9,July,2014
1059,Kings,99.8,July,2014
1060,Lake,91.7,July,2014
1061,Lassen,88.7,July,2014
1062,Los Angeles,90.0,July,2014
1063,Madera,90.9,July,2014
1064,Marin,73.4,July,2014
1065,Mariposa,90.7,July,2014
1066,Mendocino,86.1,July,2014
1067,Merced,95.2,July,2014
1068,Modoc,89.1,July,2014
1069,Mono,81.2,July,2014
1070,Monterey,87.7,July,2014
1071,Napa,89.4,July,2014
1072,Nevada,87.9,July,2014
1073,Orange,84.2,July,2014
1074,Placer,88.7,July,2014
1075,Plumas,86.9,July,2014
1076,Riverside,101.1,July,2014
1077,Sacramento,95.1,July,2014
1078,San Benito,90.6,July,2014
1079,San Bernardino,101.2,July,2014
1080,San Diego,91.3,July,2014
1081,San Francisco,72.4,July,2014
1082,San Joaquin,94.0,July,2014
1083,San Luis Obispo,88.7,July,2014
1084,San Mateo,75.8,July,2014
1085,Santa Barbara,84.4,July,2014
1086,Santa Clara,85.6,July,2014
1087,Santa Cruz,79.2,July,2014
1088,Shasta,94.5,July,2014
1089,Sierra,84.6,July,2014
1090,Siskiyou,88.6,July,2014
1091,Solano,90.0,July,2014
1092,Sonoma,80.5,July,2014
1093,Stanislaus,94.3,July,2014
1094,Sutter,97.1,July,2014
1095,Tehama,94.8,July,2014
1096,Trinity,91.7,July,2014
1097,Tulare,88.8,July,2014
1098,Tuolumne,84.2,July,2014
1099,Ventura,85.7,July,2014
1100,Yolo,95.9,July,2014
1101,Yuba,95.8,July,2014
1102,Alameda,82.9,August,2014
1103,Alpine,72.0,August,2014
1104,Amador,89.3,August,2014
1105,Butte,90.2,August,2014
1106,Calaveras,89.9,August,2014
1107,Colusa,93.3,August,2014
1108,Contra Costa,84.9,August,2014
1109,Del Norte,82.0,August,2014
1110,El Dorado,83.7,August,2014
1111,Fresno,87.2,August,2014
1112,Glenn,91.8,August,2014
1113,Humboldt,82.4,August,2014
1114,Imperial,103.8,August,2014
1115,Inyo,92.4,August,2014
1116,Kern,93.8,August,2014
1117,Kings,97.3,August,2014
1118,Lake,88.5,August,2014
1119,Lassen,82.0,August,2014
1120,Los Angeles,88.6,August,2014
1121,Madera,88.0,August,2014
1122,Marin,71.8,August,2014
1123,Mariposa,87.3,August,2014
1124,Mendocino,83.8,August,2014
1125,Merced,92.8,August,2014
1126,Modoc,82.6,August,2014
1127,Mono,75.9,August,2014
1128,Monterey,86.3,August,2014
1129,Napa,87.4,August,2014
1130,Nevada,82.6,August,2014
1131,Orange,84.1,August,2014
1132,Placer,83.8,August,2014
1133,Plumas,80.4,August,2014
1134,Riverside,97.4,August,2014
1135,Sacramento,91.7,August,2014
1136,San Benito,88.2,August,2014
1137,San Bernardino,96.4,August,2014
1138,San Diego,89.9,August,2014
1139,San Francisco,72.0,August,2014
1140,San Joaquin,91.2,August,2014
1141,San Luis Obispo,88.1,August,2014
1142,San Mateo,75.6,August,2014
1143,Santa Barbara,83.8,August,2014
1144,Santa Clara,83.9,August,2014
1145,Santa Cruz,78.6,August,2014
1146,Shasta,89.3,August,2014
1147,Sierra,78.4,August,2014
1148,Siskiyou,83.6,August,2014
1149,Solano,87.9,August,2014
1150,Sonoma,78.6,August,2014
1151,Stanislaus,91.5,August,2014
1152,Sutter,93.8,August,2014
1153,Tehama,90.5,August,2014
1154,Trinity,88.0,August,2014
1155,Tulare,85.6,August,2014
1156,Tuolumne,80.1,August,2014
1157,Ventura,84.6,August,2014
1158,Yolo,92.9,August,2014
1159,Yuba,91.3,August,2014
1160,Alameda,81.6,September,2014
1161,Alpine,68.9,September,2014
1162,Amador,85.3,September,2014
1163,Butte,87.7,September,2014
1164,Calaveras,86.1,September,2014
1165,Colusa,90.0,September,2014
1166,Contra Costa,83.5,September,2014
1167,Del Norte,77.6,September,2014
1168,El Dorado,79.9,September,2014
1169,Fresno,83.9,September,2014
1170,Glenn,88.6,September,2014
1171,Humboldt,80.2,September,2014
1172,Imperial,101.9,September,2014
1173,Inyo,89.6,September,2014
1174,Kern,90.8,September,2014
1175,Kings,93.6,September,2014
1176,Lake,84.2,September,2014
1177,Lassen,76.7,September,2014
1178,Los Angeles,88.2,September,2014
1179,Madera,84.5,September,2014
1180,Marin,72.6,September,2014
1181,Mariposa,83.7,September,2014
1182,Mendocino,80.7,September,2014
1183,Merced,89.7,September,2014
1184,Modoc,76.8,September,2014
1185,Mono,73.0,September,2014
1186,Monterey,84.9,September,2014
1187,Napa,85.4,September,2014
1188,Nevada,79.0,September,2014
1189,Orange,87.1,September,2014
1190,Placer,80.4,September,2014
1191,Plumas,76.7,September,2014
1192,Riverside,95.8,September,2014
1193,Sacramento,89.7,September,2014
1194,San Benito,85.5,September,2014
1195,San Bernardino,94.0,September,2014
1196,San Diego,89.6,September,2014
1197,San Francisco,73.1,September,2014
1198,San Joaquin,89.0,September,2014
1199,San Luis Obispo,86.6,September,2014
1200,San Mateo,75.2,September,2014
1201,Santa Barbara,83.8,September,2014
1202,Santa Clara,81.6,September,2014
1203,Santa Cruz,78.1,September,2014
1204,Shasta,85.0,September,2014
1205,Sierra,75.2,September,2014
1206,Siskiyou,78.0,September,2014
1207,Solano,86.2,September,2014
1208,Sonoma,78.1,September,2014
1209,Stanislaus,88.4,September,2014
1210,Sutter,90.9,September,2014
1211,Tehama,86.8,September,2014
1212,Trinity,82.8,September,2014
1213,Tulare,82.2,September,2014
1214,Tuolumne,77.0,September,2014
1215,Ventura,85.1,September,2014
1216,Yolo,90.1,September,2014
1217,Yuba,87.8,September,2014
1218,Alameda,78.3,October,2014
1219,Alpine,63.1,October,2014
1220,Amador,77.9,October,2014
1221,Butte,77.7,October,2014
1222,Calaveras,78.8,October,2014
1223,Colusa,81.5,October,2014
1224,Contra Costa,79.4,October,2014
1225,Del Norte,65.6,October,2014
1226,El Dorado,72.7,October,2014
1227,Fresno,76.3,October,2014
1228,Glenn,79.0,October,2014
1229,Humboldt,69.5,October,2014
1230,Imperial,93.3,October,2014
1231,Inyo,80.8,October,2014
1232,Kern,82.4,October,2014
1233,Kings,84.6,October,2014
1234,Lake,75.6,October,2014
1235,Lassen,66.3,October,2014
1236,Los Angeles,81.8,October,2014
1237,Madera,76.9,October,2014
1238,Marin,74.1,October,2014
1239,Mariposa,75.9,October,2014
1240,Mendocino,72.9,October,2014
1241,Merced,82.8,October,2014
1242,Modoc,65.8,October,2014
1243,Mono,66.3,October,2014
1244,Monterey,81.7,October,2014
1245,Napa,80.1,October,2014
1246,Nevada,70.7,October,2014
1247,Orange,82.8,October,2014
1248,Placer,72.6,October,2014
1249,Plumas,67.1,October,2014
1250,Riverside,87.7,October,2014
1251,Sacramento,82.6,October,2014
1252,San Benito,80.9,October,2014
1253,San Bernardino,85.6,October,2014
1254,San Diego,83.8,October,2014
1255,San Francisco,73.0,October,2014
1256,San Joaquin,82.9,October,2014
1257,San Luis Obispo,82.0,October,2014
1258,San Mateo,74.7,October,2014
1259,Santa Barbara,80.0,October,2014
1260,Santa Clara,78.2,October,2014
1261,Santa Cruz,77.6,October,2014
1262,Shasta,72.6,October,2014
1263,Sierra,66.4,October,2014
1264,Siskiyou,64.5,October,2014
1265,Solano,81.2,October,2014
1266,Sonoma,77.4,October,2014
1267,Stanislaus,81.6,October,2014
1268,Sutter,82.6,October,2014
1269,Tehama,75.8,October,2014
1270,Trinity,68.6,October,2014
1271,Tulare,74.6,October,2014
1272,Tuolumne,70.2,October,2014
1273,Ventura,79.0,October,2014
1274,Yolo,82.4,October,2014
1275,Yuba,79.0,October,2014
1276,Alameda,65.7,November,2014
1277,Alpine,50.9,November,2014
1278,Amador,62.7,November,2014
1279,Butte,62.5,November,2014
1280,Calaveras,63.5,November,2014
1281,Colusa,65.4,November,2014
1282,Contra Costa,66.0,November,2014
1283,Del Norte,54.9,November,2014
1284,El Dorado,58.7,November,2014
1285,Fresno,61.6,November,2014
1286,Glenn,63.4,November,2014
1287,Humboldt,57.4,November,2014
1288,Imperial,79.0,November,2014
1289,Inyo,66.1,November,2014
1290,Kern,68.3,November,2014
1291,Kings,68.7,November,2014
1292,Lake,61.6,November,2014
1293,Lassen,51.1,November,2014
1294,Los Angeles,70.6,November,2014
1295,Madera,61.5,November,2014
1296,Marin,64.1,November,2014
1297,Mariposa,61.3,November,2014
1298,Mendocino,60.5,November,2014
1299,Merced,66.1,November,2014
1300,Modoc,50.2,November,2014
1301,Mono,53.9,November,2014
1302,Monterey,69.4,November,2014
1303,Napa,65.9,November,2014
1304,Nevada,57.1,November,2014
1305,Orange,75.6,November,2014
1306,Placer,58.7,November,2014
1307,Plumas,52.6,November,2014
1308,Riverside,74.3,November,2014
1309,Sacramento,67.0,November,2014
1310,San Benito,66.4,November,2014
1311,San Bernardino,70.8,November,2014
1312,San Diego,73.5,November,2014
1313,San Francisco,65.6,November,2014
1314,San Joaquin,67.2,November,2014
1315,San Luis Obispo,70.0,November,2014
1316,San Mateo,65.9,November,2014
1317,Santa Barbara,71.0,November,2014
1318,Santa Clara,65.8,November,2014
1319,Santa Cruz,66.9,November,2014
1320,Shasta,57.4,November,2014
1321,Sierra,53.2,November,2014
1322,Siskiyou,50.6,November,2014
1323,Solano,66.8,November,2014
1324,Sonoma,65.8,November,2014
1325,Stanislaus,65.9,November,2014
1326,Sutter,66.2,November,2014
1327,Tehama,60.8,November,2014
1328,Trinity,54.1,November,2014
1329,Tulare,60.4,November,2014
1330,Tuolumne,56.6,November,2014
1331,Ventura,69.4,November,2014
1332,Yolo,66.5,November,2014
1333,Yuba,64.1,November,2014
1334,Alameda,58.9,December,2014
1335,Alpine,41.1,December,2014
1336,Amador,53.1,December,2014
1337,Butte,53.9,December,2014
1338,Calaveras,53.9,December,2014
1339,Colusa,57.2,December,2014
1340,Contra Costa,58.3,December,2014
1341,Del Norte,48.8,December,2014
1342,El Dorado,49.2,December,2014
1343,Fresno,52.8,December,2014
1344,Glenn,55.1,December,2014
1345,Humboldt,52.0,December,2014
1346,Imperial,68.2,December,2014
1347,Inyo,52.8,December,2014
1348,Kern,58.1,December,2014
1349,Kings,60.3,December,2014
1350,Lake,52.6,December,2014
1351,Lassen,41.9,December,2014
1352,Los Angeles,60.5,December,2014
1353,Madera,53.7,December,2014
1354,Marin,58.2,December,2014
1355,Mariposa,52.2,December,2014
1356,Mendocino,53.3,December,2014
1357,Merced,59.4,December,2014
1358,Modoc,41.2,December,2014
1359,Mono,42.3,December,2014
1360,Monterey,60.8,December,2014
1361,Napa,57.4,December,2014
1362,Nevada,46.7,December,2014
1363,Orange,66.5,December,2014
1364,Placer,49.1,December,2014
1365,Plumas,42.7,December,2014
1366,Riverside,63.6,December,2014
1367,Sacramento,59.4,December,2014
1368,San Benito,58.0,December,2014
1369,San Bernardino,58.2,December,2014
1370,San Diego,63.7,December,2014
1371,San Francisco,60.4,December,2014
1372,San Joaquin,59.7,December,2014
1373,San Luis Obispo,61.3,December,2014
1374,San Mateo,60.5,December,2014
1375,Santa Barbara,62.3,December,2014
1376,Santa Clara,57.6,December,2014
1377,Santa Cruz,59.5,December,2014
1378,Shasta,49.4,December,2014
1379,Sierra,42.7,December,2014
1380,Siskiyou,44.1,December,2014
1381,Solano,58.8,December,2014
1382,Sonoma,58.0,December,2014
1383,Stanislaus,58.2,December,2014
1384,Sutter,58.6,December,2014
1385,Tehama,52.3,December,2014
1386,Trinity,47.9,December,2014
1387,Tulare,51.3,December,2014
1388,Tuolumne,47.9,December,2014
1389,Ventura,59.6,December,2014
1390,Yolo,58.4,December,2014
1391,Yuba,55.1,December,2014
1392,Alameda,61.0,January,2015
1393,Alpine,48.5,January,2015
1394,Amador,59.9,January,2015
1395,Butte,61.0,January,2015
1396,Calaveras,60.2,January,2015
1397,Colusa,61.9,January,2015
1398,Contra Costa,60.1,January,2015
1399,Del Norte,54.7,January,2015
1400,El Dorado,57.2,January,2015
1401,Fresno,54.5,January,2015
1402,Glenn,62.5,January,2015
1403,Humboldt,56.1,January,2015
1404,Imperial,70.8,January,2015
1405,Inyo,58.3,January,2015
1406,Kern,60.0,January,2015
1407,Kings,56.9,January,2015
1408,Lake,61.6,January,2015
1409,Lassen,49.1,January,2015
1410,Los Angeles,65.1,January,2015
1411,Madera,55.9,January,2015
1412,Marin,61.8,January,2015
1413,Mariposa,58.3,January,2015
1414,Mendocino,59.9,January,2015
1415,Merced,57.4,January,2015
1416,Modoc,49.8,January,2015
1417,Mono,49.2,January,2015
1418,Monterey,66.5,January,2015
1419,Napa,62.0,January,2015
1420,Nevada,56.1,January,2015
1421,Orange,71.4,January,2015
1422,Placer,56.3,January,2015
1423,Plumas,50.7,January,2015
1424,Riverside,67.1,January,2015
1425,Sacramento,60.2,January,2015
1426,San Benito,63.8,January,2015
1427,San Bernardino,62.6,January,2015
1428,San Diego,67.3,January,2015
1429,San Francisco,62.0,January,2015
1430,San Joaquin,59.2,January,2015
1431,San Luis Obispo,65.2,January,2015
1432,San Mateo,63.8,January,2015
1433,Santa Barbara,66.5,January,2015
1434,Santa Clara,62.8,January,2015
1435,Santa Cruz,67.7,January,2015
1436,Shasta,57.6,January,2015
1437,Sierra,51.6,January,2015
1438,Siskiyou,50.8,January,2015
1439,Solano,60.4,January,2015
1440,Sonoma,62.6,January,2015
1441,Stanislaus,58.2,January,2015
1442,Sutter,60.6,January,2015
1443,Tehama,61.0,January,2015
1444,Trinity,54.5,January,2015
1445,Tulare,53.1,January,2015
1446,Tuolumne,54.4,January,2015
1447,Ventura,64.1,January,2015
1448,Yolo,61.2,January,2015
1449,Yuba,61.4,January,2015
1450,Alameda,65.4,February,2015
1451,Alpine,50.9,February,2015
1452,Amador,63.7,February,2015
1453,Butte,65.3,February,2015
1454,Calaveras,64.8,February,2015
1455,Colusa,67.3,February,2015
1456,Contra Costa,66.1,February,2015
1457,Del Norte,55.9,February,2015
1458,El Dorado,59.4,February,2015
1459,Fresno,61.8,February,2015
1460,Glenn,65.9,February,2015
1461,Humboldt,58.9,February,2015
1462,Imperial,80.4,February,2015
1463,Inyo,66.6,February,2015
1464,Kern,68.8,February,2015
1465,Kings,68.9,February,2015
1466,Lake,63.2,February,2015
1467,Lassen,52.8,February,2015
1468,Los Angeles,70.0,February,2015
1469,Madera,62.6,February,2015
1470,Marin,65.0,February,2015
1471,Mariposa,62.0,February,2015
1472,Mendocino,62.7,February,2015
1473,Merced,66.9,February,2015
1474,Modoc,52.7,February,2015
1475,Mono,53.1,February,2015
1476,Monterey,68.0,February,2015
1477,Napa,66.2,February,2015
1478,Nevada,59.1,February,2015
1479,Orange,74.0,February,2015
1480,Placer,59.6,February,2015
1481,Plumas,54.1,February,2015
1482,Riverside,75.0,February,2015
1483,Sacramento,67.1,February,2015
1484,San Benito,66.0,February,2015
1485,San Bernardino,71.9,February,2015
1486,San Diego,72.4,February,2015
1487,San Francisco,65.9,February,2015
1488,San Joaquin,67.6,February,2015
1489,San Luis Obispo,68.5,February,2015
1490,San Mateo,65.6,February,2015
1491,Santa Barbara,67.9,February,2015
1492,Santa Clara,65.9,February,2015
1493,Santa Cruz,67.7,February,2015
1494,Shasta,60.6,February,2015
1495,Sierra,54.5,February,2015
1496,Siskiyou,52.8,February,2015
1497,Solano,67.2,February,2015
1498,Sonoma,65.7,February,2015
