City_ID,Name,Admin unit,County,Acres burned,Lon,Lat,Date extinguished,Date created,Duration (days),Year extinguished,Year,Month created (num),Month
683,Willms Fire,CAL FIRE Tuolumne-Calaveras Unit,Stanislaus,19.0,-120.65764,37.81827,2018-01-09,2017-07-18,175 days,2018,2017,7,July
684,Humboldt Fire,Unified Command: CAL FIRE/Butte County and Chico Fire Department,Butte,103.0,-121.74121,39.76243,2018-04-12,2017-07-19,267 days,2018,2017,7,July
685,Minerva Fire,U.S. Forest Service - Plumas National Forest,Plumas,4310.0,-120.9761,39.9034,2018-01-09,2017-07-29,164 days,2018,2017,7,July
686,Jacksonville Fire,CAL FIRE Tuolumne-Calaveras Unit,Tuolumne,675.0,-120.408135,37.905545,2018-01-09,2017-07-29,164 days,2018,2017,7,July
687,Zenon Fire,CAL FIRE San Luis Obispo Unit,San Luis Obispo,47.0,-120.5634,35.06472,2018-01-09,2017-07-20,173 days,2018,2017,7,July
688,Grizzly Fire,CAL FIRE Nevada-Yuba-Placer Unit,Nevada,10.0,-120.97586,39.36902,2018-01-09,2017-07-21,172 days,2018,2017,7,July
689,Ranch Fire,CAL FIRE Amador - El Dorado Unit,El Dorado,140.0,-120.70013,38.559707,2018-01-09,2017-07-26,167 days,2018,2017,7,July
690,Elephant Fire,CAL FIRE Tulare Unit,Tulare,416.0,-119.06598,36.22265,2018-01-09,2017-07-20,173 days,2018,2017,7,July
691,Latrobe Fire,CAL FIRE Amador-El Dorado Unit,Sacramento,1268.0,-121.104,38.5181,2018-01-09,2017-07-26,167 days,2018,2017,7,July
692,Weller Fire,CAL FIRE Santa Clara Unit,Santa Clara,51.0,-121.84108,37.44485,2018-01-09,2017-07-26,167 days,2018,2017,7,July
693,Marble Fire,USFS - Six Rivers National Forest,Del Norte,319.0,-123.506,41.478,2018-01-09,2017-07-19,174 days,2018,2017,7,July
694,Dollar Fire,USFS - San Bernardino National Forest,San Bernardino,85.0,-117.14466,34.20152,2018-01-09,2017-07-22,171 days,2018,2017,7,July
695,Lost Fire,Unified Command: CAL FIRE San Diego County Fire Authority and Cleveland National Forest - USFS,San Diego,255.0,-116.66107,33.34659,2018-04-12,2017-07-22,264 days,2018,2017,7,July
696,Seine Fire,San Bernardino National Forest - USFS ,San Bernardino,20.0,-117.199,34.139,2018-01-09,2017-07-22,171 days,2018,2017,7,July
697,Woodland Fire,CAL FIRE Amador-El Dorado Unit,El Dorado,13.0,-120.73757,38.69775,2018-01-09,2017-07-25,168 days,2018,2017,7,July
698,Olive Fire,CAL FIRE San Luis Obispo unit,San Luis Obispo,150.0,-120.23656,35.7751,2018-01-09,2017-07-24,169 days,2018,2017,7,July
699,Spenceville Fire,CAL FIRE Nevada-Yuba-Placer Unit,Yuba,39.0,-121.3519,39.06522,2018-01-09,2017-07-24,169 days,2018,2017,7,July
700,Castro Fire,CAL FIRE Santa Clara Unit,Santa Clara,78.0,-121.55552,36.96607,2018-01-09,2017-07-23,170 days,2018,2017,7,July
701,High Fire,Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit / San Bernardino County Fire,San Bernardino,170.0,-117.03031,34.41204,2018-01-09,2017-07-23,170 days,2018,2017,7,July
702,Live Fire,CAL FIRE Tehama-Glenn Unit,Tehama,57.0,-122.3209,40.1583,2018-01-09,2017-07-28,165 days,2018,2017,7,July
703,Greenhorn Fire,CAL FIRE Nevada - Yuba - Placer Unit,Nevada,15.0,-120.95498,39.16826,2018-01-09,2017-07-27,166 days,2018,2017,7,July
704,Falls Fire,CAL FIRE Tuolumne-Calaveras Unit,Tuolumne,20.0,-120.31157,37.65986,2018-01-09,2017-08-01,161 days,2018,2017,8,August
705,Sky Fire,CAL FIRE Shasta Trinity Unit,Shasta,17.0,-122.17384,40.69259,2018-01-09,2017-07-29,164 days,2018,2017,7,July
706,Hill Fire,CAL FIRE Siskiyou Unit,Siskiyou,155.0,-121.9741,41.9808,2018-01-09,2017-07-29,164 days,2018,2017,7,July
707,Largo Fire,CAL FIRE Amador-El Dorado Unit,El Dorado,236.0,-121.039267,38.538332,2018-01-09,2017-07-30,163 days,2018,2017,7,July
708,Garden Fire,Sequoia National Forest,Kern,1350.0,-118.654,35.543,2018-01-09,2017-07-30,163 days,2018,2017,7,July
709,Independence Fire,CAL FIRE Sonoma-Lake-Napa Unit,Sonoma,11.0,-122.90217,38.70289,2018-01-09,2017-07-31,162 days,2018,2017,7,July
710,Mile Fire,San Bernardino National Forest,San Bernardino,100.0,-117.26969,34.19076,2018-01-09,2017-07-31,162 days,2018,2017,7,July
711,Rose Fire,CAL FIRE / Riverside County Fire,Riverside,200.0,-117.396404,33.689092,2018-01-09,2017-07-31,162 days,2018,2017,7,July
712,Sandy Fire,Shasta-Trinity National Forest,Trinity,32.0,-123.39253,40.79902,2018-01-09,2017-08-02,160 days,2018,2017,8,August
713,Camatta Fire,CAL FIRE San Luis Obispo Unit,San Luis Obispo,70.0,-120.2913,35.4403,2018-01-09,2017-08-02,160 days,2018,2017,8,August
714,Red Fire,CAL FIRE San Luis Obispo Unit / Los Padres National Forest,San Luis Obispo,460.0,-120.28037,35.40357,2018-01-09,2017-08-02,160 days,2018,2017,8,August
715,Warner Mountain Lightning,Modoc National Forest,Modoc,0.0,-120.304,41.338,2018-01-09,2017-07-23,170 days,2018,2017,7,July
716,Saw Fire,CAL FIRE Humboldt-Del Norte Unit,Humboldt,85.0,-123.76099,40.11794,2018-01-09,2017-08-03,159 days,2018,2017,8,August
717,Bryant Fire,CAL FIRE San Bernardino Unit / San Bernardino National Forest / City of Yucaipa ,San Bernardino,325.0,-117.03826,34.08492,2018-01-09,2017-08-03,159 days,2018,2017,8,August
718,Rincon Fire,Angeles National Forest,Los Angeles,10.0,-117.85182,34.23925,2018-01-09,2017-08-03,159 days,2018,2017,8,August
719,Blocksburg Fire,CAL FIRE Humboldt-Del Norte Unit,Humboldt,30.0,-123.64281,40.27582,2018-01-09,2017-08-03,159 days,2018,2017,8,August
720,Bottle Fire,CAL FIRE Sonoma-Lake-Napa Unit,Lake,62.0,-122.81135,38.94599,2018-01-09,2017-08-08,154 days,2018,2017,8,August
721,Stewart Fire,CAL FIRE/Riverside County Fire,Riverside,122.0,-117.239099,34.009026,2018-01-09,2017-08-04,158 days,2018,2017,8,August
722,Calgary Fire,Kern County Fire Department / Sequoia National Forest,Kern,50.0,-118.47307,35.70639,2018-01-09,2017-08-05,157 days,2018,2017,8,August
723,Chilcoot Fire,Tahoe National Forest,Plumas,1020.0,-120.1397,39.75371,2018-01-09,2017-08-06,156 days,2018,2017,8,August
724,W-2 Fire,Bureau of Land Management Northern California District,Lassen,530.0,-120.74968,41.11989,2018-01-09,2017-08-06,156 days,2018,2017,8,August
725,Poslin Fire,Plumas National Forest,Lassen,859.0,-120.066,39.888,2018-01-09,2017-08-06,156 days,2018,2017,8,August
726,Reed Fire,CAL FIRE/Riverside County Fire/San Bernardino National Forest ,Riverside,92.0,-116.8247,33.57139,2018-01-09,2017-08-07,155 days,2018,2017,8,August
727,Country Fire,CAL FIRE San Benito-Monterey,Monterey,82.0,-120.64584,35.86596,2018-01-09,2017-08-07,155 days,2018,2017,8,August
728,Ruth Complex,Six Rivers National Forest,Trinity,4736.0,-123.36882,40.17598,2018-01-09,2017-08-07,155 days,2018,2017,8,August
729,Rose Fire,CAL FIRE/Kern County Fire,Kern,338.0,-118.9267,34.92907,2018-01-09,2017-08-10,152 days,2018,2017,8,August
730,Tilton Fire,CAL FIRE Santa Clara Unit,Santa Clara,100.0,-121.68165,37.14653,2018-01-09,2017-08-11,151 days,2018,2017,8,August
731,Paskenta Fire ,CAL FIRE Tehama-Glenn Unit,Tehama,15.0,-122.5415,39.87983,2018-01-09,2017-08-10,152 days,2018,2017,8,August
732,Canyon Fire,CAL FIRE Sonoma-Lake-Napa Unit ,Napa,114.0,-122.2483,38.49336,2018-01-09,2017-08-11,151 days,2018,2017,8,August
733,Nuevo Fire,CAL FIRE/Riverside County Fire,Riverside,19.0,-117.124538,33.797216,2018-01-09,2017-08-13,149 days,2018,2017,8,August
734,Yankee Fire,CAL FIRE San Luis Obispo/Department of Defense-Camp Roberts ,San Luis Obispo,775.0,-120.77485,35.7908,2018-01-09,2017-08-11,151 days,2018,2017,8,August
735,Ward Fire,Rogue-River-Siskiyou National Forest,Siskiyou,41.0,-122.9401,41.99279,2018-01-09,2017-08-13,149 days,2018,2017,8,August
736,Blaine Fire,CAL FIRE/Riverside County Fire,Riverside,1500.0,-117.30819,33.98212,2018-01-09,2017-08-13,149 days,2018,2017,8,August
737,Coronado Fire,CAL FIRE Madera-Mariposa-Merced Unit ,Mariposa,125.0,-120.30046,37.62823,2018-01-09,2017-08-13,149 days,2018,2017,8,August
738,Empire Fire,Yosemite National Forest,Mariposa,8094.0,-119.618,37.644,2018-01-09,2017-08-01,161 days,2018,2017,8,August
739,South Fork Fire,Yosemite National Park ,Mariposa,7000.0,-119.598,37.538,2018-01-09,2017-08-14,148 days,2018,2017,8,August
740,Mias Fire,CAL FIRE Riverside Unit,Riverside,600.0,-116.88066,33.95036,2018-01-09,2017-08-14,148 days,2018,2017,8,August
741,Corner Fire,CAL FIRE Shasta-Trinity Unit,Shasta,17.0,-121.5935,40.92602,2018-01-09,2017-08-17,145 days,2018,2017,8,August
742,Hills Fire,CAL FIRE Riverside Unit,Riverside,168.0,-117.00258,33.87679,2018-01-09,2017-08-19,143 days,2018,2017,8,August
743,Beale Fire,Unified Command: CAL FIRE Nevada-Yuba-Placer Unit/Beale Air Force Base,Yuba,867.0,-121.32957,39.1234,2018-01-09,2017-08-20,142 days,2018,2017,8,August
745,Toll Fire,Plumas National Forest,Plumas,186.0,-120.89746,39.9864,2018-01-09,2017-08-20,142 days,2018,2017,8,August
746,Eclipse Complex,Klamath National Forest,Siskiyou,78698.0,-123.474,41.841,2018-01-09,2017-08-15,147 days,2018,2017,8,August
747,Indian Fire,Inyo National Forest,Tulare,2295.0,-118.296,36.257,2018-01-09,2017-08-02,160 days,2018,2017,8,August
748,Eclipse Fire,CAL FIRE San Diego Unit,San Diego,200.0,-116.42907,32.65003,2018-01-09,2017-08-21,141 days,2018,2017,8,August
749,Young Fire,Six Rivers National Forest,Siskiyou,3142.0,-123.676,41.853,2018-01-09,2017-08-07,155 days,2018,2017,8,August
750,Parker 2 Fire,Modoc National Forest,Modoc,7697.0,-120.321,41.466,2018-01-09,2017-08-03,159 days,2018,2017,8,August
751,Range Fire,California National Guard,Alameda,200.0,-121.90516,37.72543,2018-01-09,2017-08-22,140 days,2018,2017,8,August
752,Juniper Fire,CAL FIRE / Fresno County Fire,Fresno,31.0,-120.443545,36.099681,2018-01-09,2017-08-23,139 days,2018,2017,8,August
753,Montezuma Fire,CAL FIRE San Diego Unit,San Diego,62.0,-116.46989,33.20988,2018-01-09,2017-08-26,136 days,2018,2017,8,August
754,Peg Fire,CAL FIRE Lassen-Modoc Unit,Lassen,157.0,-120.48641,40.80968,2018-01-09,2017-08-26,136 days,2018,2017,8,August
755,Vestal Fire,CAL FIRE Tehama-Glenn Unit,Tehama,40.0,-122.70449,40.29831,2018-01-09,2017-08-26,136 days,2018,2017,8,August
756,Flat Fire,CAL FIRE / Fresno County Fire,Fresno,111.0,-119.43376,36.93332,2018-01-09,2017-08-26,136 days,2018,2017,8,August
757,Mines Fire,CAL FIRE Santa Clara Unit,Alameda,44.0,-121.56425,37.56181,2018-01-09,2017-08-27,135 days,2018,2017,8,August
758,Bodega Fire,CAL FIRE Sonoma-Lake-Napa Unit,Sonoma,18.0,-122.71998,38.26294,2018-01-09,2017-08-27,135 days,2018,2017,8,August
759,Canyon Fire,CAL FIRE / USFS - Cleveland National Forest,Riverside,46.0,-117.3968,33.6444,2018-01-09,2017-08-27,135 days,2018,2017,8,August
760,Hill Fire,CAL FIRE / Fresno County Fire,Fresno,69.0,-119.28241,36.7279,2018-01-09,2017-08-27,135 days,2018,2017,8,August
761,Translator Fire,Shasta Trinity National Forest,Humboldt,40.0,-123.63721,41.02705,2018-01-09,2017-08-28,134 days,2018,2017,8,August
762,Sandra Fire,CAL FIRE Amador-El Dorado Unit,Amador,10.0,-120.72274,38.34421,2018-01-09,2017-08-28,134 days,2018,2017,8,August
763,Pier Fire,CAL FIRE Tulare Unit / USFS - Sequoia National Forest,Tulare,36556.0,-118.74103,36.15356,2018-01-09,2017-08-29,133 days,2018,2017,8,August
764,Bradley Fire,Shasta-Trinity National Forest,Siskiyou,54.0,-122.27499,41.222,2018-01-09,2017-08-28,134 days,2018,2017,8,August
765,Ponderosa Fire,CAL FIRE / Butte County Fire,Butte,4016.0,-121.30209,39.57701,2018-08-30,2017-08-29,366 days,2018,2017,8,August
766,Railroad Fire,USFS - Sierra National Forest,Madera,12407.0,-119.64622,37.44663,2018-01-09,2017-08-29,133 days,2018,2017,8,August
767,Mud Fire,Bureau of Land Mangement ,Lassen,6042.0,-120.22215,40.43962,2018-01-09,2017-08-29,133 days,2018,2017,8,August
768,Owens Fire,CAL FIRE Siskiyou Unit,Siskiyou,55.0,-121.90077,41.99483,2018-01-09,2017-08-29,133 days,2018,2017,8,August
769,Slinkard Fire,Bureau of Land Management - Owens Valley District ,Mono,8925.0,-119.55425,38.655,2018-01-09,2017-08-29,133 days,2018,2017,8,August
770,4-4 Fire,CAL FIRE Lassen-Modoc Unit,Modoc,28.0,-120.36659,41.4844,2018-01-09,2017-08-30,132 days,2018,2017,8,August
771,Pleasant Fire,CAL FIRE Nevada-Yuba-Placer Unit,Nevada,392.0,-121.12004,39.34292,2018-01-09,2017-08-30,132 days,2018,2017,8,August
772,4-10 Fire,CAL FIRE Lassen-Modoc Unit,Modoc,27.0,-120.31814,41.64469,2018-01-09,2017-08-30,132 days,2018,2017,8,August
773,Coalinga Fire,CAL FIRE Fresno-Kings Unit,Fresno,102.0,-120.32685,36.36113,2018-01-09,2017-08-30,132 days,2018,2017,8,August
774,Miller Fire,CAL FIRE/Humboldt-Del Norte Unit,Humboldt,34.0,-123.64214,40.03697,2018-01-09,2017-08-31,131 days,2018,2017,8,August
775,Helena - Fork Fire,Shasta-Trinity National Forest,Trinity,21846.0,-123.10003,40.76025,2018-01-09,2017-08-30,132 days,2018,2017,8,August
776,Marlborough Fire,CAL FIRE/Riverside County Fire Department,Riverside,85.0,34.015742,117.337331,2018-01-09,2017-08-31,131 days,2018,2017,8,August
777,Castaic Fire,Los Angeles County Fire,Los Angeles,30.0,-118.62882,34.52055,2018-03-22,2017-08-31,203 days,2018,2017,8,August
778,Border Fire,CAL FIRE San Diego Unit,San Diego,130.0,-116.76997,32.6001,2018-01-09,2017-09-01,130 days,2018,2017,9,September
779,Summit Complex,Stanislaus National Forest,Stanislaus,5247.0,-119.782,38.329,2018-01-09,2017-07-31,162 days,2018,2017,7,July
780,Ellie Fire,CAL FIRE / Riverside County Fire,Riverside,34.0,-117.33364,33.73547,2018-01-09,2017-09-10,121 days,2018,2017,9,September
781,Creek Fire,Stanislaus National Forest ,Stanislaus,1749.0,-119.941,38.12,2018-01-09,2017-09-03,128 days,2018,2017,9,September
782,Hopper Fire,CAL FIRE Shasta-Trinity Unit,Shasta,25.0,-122.02525,40.71923,2018-01-09,2017-09-01,130 days,2018,2017,9,September
783,Caldwell Fire,Sequoia National Forest,Kern,1319.0,-118.406,35.76,2018-01-09,2017-09-01,130 days,2018,2017,9,September
784,La Tuna Fire ,"LA City, Burbank Fire Department",Los Angeles,7194.0,-118.2674,34.22957,2018-01-09,2017-09-01,130 days,2018,2017,9,September
785,Mission Fire,CAL FIRE Madera-Mariposa-Merced Unit / Sierra National Forest,Madera,1037.0,-119.48067,37.21616,2018-01-09,2017-09-03,128 days,2018,2017,9,September
786,Parkfield Fire,CAL FIRE Fresno-Kings Unit,Fresno,100.0,-120.52189,36.09486,2018-01-09,2017-09-03,128 days,2018,2017,9,September
787,Palmer Fire,CAL FIRE Riverside Unit,Riverside,3800.0,-117.09984,33.97471,2018-01-09,2017-09-02,129 days,2018,2017,9,September
788,Margarita Fire,CAL FIRE San Luis Obispo Unit,San Luis Obispo,120.0,-120.50886,35.31886,2018-01-09,2017-09-03,128 days,2018,2017,9,September
789,Mule Fire,CAL FIRE Sonoma-Lake-Napa Unit,Lake,21.0,-122.49327,39.01748,2018-01-09,2017-09-05,126 days,2018,2017,9,September
790,Mills File,Plumas National Forest,Plumas,79.0,-120.9204,40.13278,2018-01-09,2017-09-03,128 days,2018,2017,9,September
791,Bally Fire,CAL FIRE Santa Clara Unit/Gilroy Fire Dept,Santa Clara,100.0,-121.59899,36.99092,2018-01-09,2017-09-03,128 days,2018,2017,9,September
792,Peak Fire,CAL FIRE Madera-Mariposa-Merced Unit,Mariposa,680.0,-119.83556,37.37397,2018-01-09,2017-09-03,128 days,2018,2017,9,September
793,R-4 Fire,BLM Northern California District ,Lassen,18618.0,-119.93499,40.69573,2018-01-09,2017-08-30,132 days,2018,2017,8,August
794,Cove Fire,CAL FIRE San Luis Obispo Unit,San Luis Obispo,25.0,-121.04445,35.76343,2018-01-09,2017-09-23,108 days,2018,2017,9,September
795,Bradley Fire,Shasta-Trinity National Forest ,Siskiyou,54.0,-122.292,41.222,2018-01-09,2017-08-28,134 days,2018,2017,8,August
796,Sandy Fire,Shasta-Trinity National Forest,Trinity,32.0,-123.375,40.804,2018-01-09,2017-08-02,160 days,2018,2017,8,August
797,Table Fire,CAL FIRE Tuolumne-Calaveras Unit,Tuolumne,39.0,-120.504134,37.896778,2018-03-26,2017-09-19,188 days,2018,2017,9,September
798,Border 9 Fire,CAL FIRE / San Diego County Fire Authority ,San Diego,25.0,-116.61609,32.59252,2018-01-09,2017-09-07,124 days,2018,2017,9,September
799,Rattlesnake Fire,Yosemite National Park,Mariposa,0.0,-119.78256,37.73596,2018-01-09,2017-09-07,124 days,2018,2017,9,September
800,Linne Fire,CAL FIRE San Luis Obispo Unit,San Luis Obispo,74.0,-120.56068,35.5956,2018-01-09,2017-09-26,105 days,2018,2017,9,September
801,Pine Fire,CAL FIRE San Benito-Monterey Unit,Monterey,43.0,-120.87609,36.17297,2018-01-09,2017-09-11,120 days,2018,2017,9,September
802,Eureka Fire,Plumas National Forest ,Plumas,2575.0,-120.75485,39.75312,2018-01-09,2017-09-05,126 days,2018,2017,9,September
803,Shaver Fire,CAL FIRE / Fresno County Fire,Fresno,10.0,-119.32109,37.10067,2018-01-09,2017-09-11,120 days,2018,2017,9,September
804,Skeleton Fire,Mendocino National Forest,Lake,200.0,-122.85194,39.44543,2018-01-09,2017-09-12,119 days,2018,2017,9,September
805,Soda Fire,CAL FIRE / Butte County Fire,Butte,143.0,-121.56858,40.07613,2018-01-09,2017-09-28,103 days,2018,2017,9,September
806,Miller Complex,Rogue River-Siskiyou National Forest,Siskiyou,39715.0,-123.218,42.039,2018-01-09,2017-08-14,148 days,2018,2017,8,August
807,Skeggs Fire,CAL FIRE San Mateo-Santa Cruz Unit ,San Mateo,50.0,-122.3001,37.41591,2018-01-09,2017-09-11,120 days,2018,2017,9,September
808,Berry Fire,CAL FIRE Shasta-Trinity Unit,Shasta,900.0,-121.81623,40.98352,2018-01-09,2017-09-11,120 days,2018,2017,9,September
809,Hole Fire,Six Rivers National Forest,Del Norte,40.0,-124.01168,41.98128,2018-01-09,2017-09-12,119 days,2018,2017,9,September
810,Pacific Fire,CAL FIRE/Butte County Fire,Butte,12.0,-121.60683,39.44257,2018-01-09,2017-09-12,119 days,2018,2017,9,September
811,Slides Fire,USFS - Mendocino National Forest,Lake,58.0,-123.03344,39.42604,2018-01-09,2017-09-12,119 days,2018,2017,9,September
812,Buck Fire,Shasta Trinity National Forest,Trinity,13417.0,-123.03583,40.2275,2018-01-09,2017-09-12,119 days,2018,2017,9,September
813,French Fire,CAL FIRE Amador-El Dorado Unit,El Dorado,136.0,-120.915,38.5758,2018-01-09,2017-09-17,114 days,2018,2017,9,September
814,Eastman Fire,CAL FIRE Madera-Mariposa-Merced Unit,Madera,483.0,-120.015509,37.14624,2018-01-09,2017-09-18,113 days,2018,2017,9,September
815,Grape Fire,CAL FIRE Mendocino Unit,Mendocino,146.0,-123.1362,39.02482,2018-01-09,2017-09-19,112 days,2018,2017,9,September
816,Corral Fire,Unified Command: Alameda County Fireand CAL FIRE Santa Clara Unit,Alameda,155.0,-121.49925,37.63358,2018-04-05,2017-09-19,198 days,2018,2017,9,September
817,Murphy Fire,CAL FIRE Fresno-Kings Unit,Fresno,237.0,-120.31598,36.24653,2018-01-09,2017-09-19,112 days,2018,2017,9,September
818,Power Fire,CAL FIRE Madera-Mariposa-Merced Unit,Madera,48.0,-120.90462,36.94652,2018-01-09,2017-09-20,111 days,2018,2017,9,September
819,Huasna Fire,CAL FIRE San Luis Obispo Unit,San Luis Obispo,245.0,-120.39387,35.12269,2018-01-09,2017-09-20,111 days,2018,2017,9,September
820,Dexter Fire,CAL FIRE Madera-Mariposa-Merced Unit,Mariposa,10.0,-120.15846,37.76888,2018-01-09,2017-09-20,111 days,2018,2017,9,September
821,32 Fire,CAL FIRE / Butte County Fire,Butte,28.0,-121.7127,39.8255,2018-01-09,2017-09-25,106 days,2018,2017,9,September
822,Estate Fire,CAL FIRE Sonoma-Lake-Napa Unit,Solano,55.0,-122.0041,38.4446,2018-01-09,2017-09-23,108 days,2018,2017,9,September
823,Jasper Fire,Wheatland Fire Protection District ,Yuba,26.0,-121.40947,39.03168,2018-01-09,2017-09-26,105 days,2018,2017,9,September
824,Edwards Fire,Oakland City Fire Department,Alameda,22.0,-122.169,37.77982,2018-01-09,2017-09-26,105 days,2018,2017,9,September
825,Poly Fire,CAL FIRE San Luis Obispo Unit,San Luis Obispo,105.0,-120.65279,35.3024,2018-01-09,2017-09-26,105 days,2018,2017,9,September
826,Canyon Fire,CAL FIRE Riverside / USFS / Orange County Fire Authority / Anaheim Fire / Corona Fire Department,Orange,2662.0,-117.68598,33.8668,2018-03-28,2017-09-25,184 days,2018,2017,9,September
827,Lion Fire,USFS - Sequoia National Forest,Tulare,18900.0,-118.48555,36.27138,2018-01-09,2017-09-27,104 days,2018,2017,9,September
828,Rucker Fire,Santa Barbara County Fire,Santa Barbara,444.0,-120.4393,34.67403,2018-01-09,2017-09-29,102 days,2018,2017,9,September
829,Lakewood Fire,Kern County Fire,Kern,40.0,-118.46734,35.59302,2018-01-09,2017-09-29,102 days,2018,2017,9,September
830,Melba Fire,CAL FIRE / Riverside County Fire,Riverside,35.0,-117.10301,33.74925,2018-01-09,2017-09-29,102 days,2018,2017,9,September
831,Timm Fire,CAL FIRE Sonoma-Lake-Napa Unit,Solano,100.0,-121.97233,38.43658,2018-01-09,2017-10-02,99 days,2018,2017,10,October
832,Ramblin Fire,CAL FIRE Madera-Mariposa-Merced Unit,Mariposa,17.0,-119.87465,37.41231,2018-01-09,2017-10-03,98 days,2018,2017,10,October
833,36 Fire,CAL FIRE Tehama-Glenn Unit ,Tehama,20.0,-122.24731,40.20077,2018-01-09,2017-10-03,98 days,2018,2017,10,October
834,Ridge Fire,CAL FIRE Sonoma-Lake-Napa Unit,Lake,87.0,-122.576,39.15016,2018-01-09,2017-10-06,95 days,2018,2017,10,October
835,Jones Fire,CAL FIRE Shasta-Trintiy Unit,Shasta,40.0,-122.24199,40.70627,2018-01-09,2017-10-08,93 days,2018,2017,10,October
836,Fort Fire,CAL FIRE Sonoma-Lake-Napa Unit,Sonoma,20.0,-123.24713,38.51937,2018-01-09,2017-10-07,94 days,2018,2017,10,October
837,Freeway Fire,CAL FIRE Tehama-Glenn Unit,Tehama,10.0,-122.255,40.24789,2018-01-09,2017-10-08,93 days,2018,2017,10,October
838,Blue Fire,CAL FIRE Humboldt-Del Norte Unit,Humboldt,20.0,-123.96844,40.88516,2018-01-09,2017-10-08,93 days,2018,2017,10,October
839,Cherokee Fire,CAL FIRE Butte Unit,Butte,8500.0,-121.52966,39.62496,2018-02-09,2017-10-08,124 days,2018,2017,10,October
840,Atlas Fire (Southern LNU Complex),CAL FIRE Sonoma-Lake-Napa Unit,"Napa, Solano",51624.0,-122.24367,38.39206,2018-02-09,2017-10-09,123 days,2018,2017,10,October
841,Tubbs Fire (Central LNU Complex),CAL FIRE Sonoma-Lake-Napa Unit,"Napa, Sonoma",36807.0,-122.62879,38.60895,2018-02-09,2017-10-08,124 days,2018,2017,10,October
